      1.00000      1981.00      1125.85      591.413      1.90367
      1.00000      1982.00      1135.95      569.087      1.99608
      1.00000      1983.00      1118.98      581.624      1.92388
      1.00000      1984.00      1115.75      580.799      1.92106
      1.00000      1985.00      1107.26      588.681      1.88092
      1.00000      1986.00      1099.48      588.315      1.86886
      1.00000      1987.00      1099.37      578.229      1.90127
      1.00000      1988.00      1088.89      580.865      1.87461
      1.00000      1989.00      1091.23      563.523      1.93645
      1.00000      1990.00      1090.86      563.513      1.93581
      1.00000      1991.00      1094.47      549.022      1.99349
      1.00000      1992.00      1082.64      540.588      2.00271
      1.00000      1993.00      1071.09      547.635      1.95584
      1.00000      1994.00      1068.84      549.476      1.94520
      1.00000      1995.00      1062.94      541.843      1.96171
      1.00000      1996.00      1061.02      537.490      1.97403
      1.00000      1997.00      1049.68      538.940      1.94767
      1.00000      1998.00      1055.08      522.908      2.01772
      1.00000      1999.00      1053.56      523.370      2.01303
      1.00000      2000.00      1072.21      508.180      2.10989
      1.00000      2001.00      1071.56      502.092      2.13419
      1.00000      2002.00      1079.49      507.790      2.12585
      1.00000      2003.00      1087.59      521.549      2.08530
      1.00000      2004.00      1092.57      510.687      2.13942
      1.00000      2005.00      1101.46      513.198      2.14627
      1.00000      2006.00      1104.29      512.625      2.15419
      1.00000      2007.00      1119.83      501.873      2.23129
      1.00000      2008.00      1126.32      507.941      2.21742
      1.00000      2009.00      1148.25      491.909      2.33427
      1.00000      2010.00      1133.33      494.107      2.29369
      1.00000      2011.00      1140.40      497.592      2.29183
      1.00000      2012.00      1132.03      506.486      2.23507
      1.00000      2013.00      1130.20      516.417      2.18855
      1.00000      2014.00      1131.74      504.557      2.24303
      3.00000      1981.00      959.750      480.824      1.99605
      3.00000      1982.00      993.518      468.975      2.11849
      3.00000      1983.00      953.696      466.161      2.04585
      3.00000      1984.00      955.031      470.563      2.02955
      3.00000      1985.00      948.270      476.567      1.98980
      3.00000      1986.00      949.703      483.758      1.96318
      3.00000      1987.00      955.451      476.720      2.00422
      3.00000      1988.00      939.225      474.298      1.98024
      3.00000      1989.00      936.150      463.018      2.02185
      3.00000      1990.00      938.111      465.674      2.01453
      3.00000      1991.00      932.919      449.024      2.07766
      3.00000      1992.00      921.705      436.432      2.11191
      3.00000      1993.00      916.605      446.106      2.05468
      3.00000      1994.00      917.759      450.121      2.03892
      3.00000      1995.00      919.580      451.490      2.03677
      3.00000      1996.00      916.954      445.138      2.05993
      3.00000      1997.00      903.412      443.064      2.03901
      3.00000      1998.00      904.426      431.967      2.09374
      3.00000      1999.00      908.383      436.908      2.07912
      3.00000      2000.00      923.103      422.093      2.18697
      3.00000      2001.00      928.526      415.586      2.23426
      3.00000      2002.00      921.590      413.221      2.23026
      3.00000      2003.00      938.373      433.997      2.16217
      3.00000      2004.00      943.603      431.800      2.18528
      3.00000      2005.00      950.704      433.121      2.19501
      3.00000      2006.00      947.922      429.535      2.20686
      3.00000      2007.00      961.410      423.977      2.26760
      3.00000      2008.00      966.731      429.908      2.24869
      3.00000      2009.00      1000.16      418.027      2.39257
      3.00000      2010.00      969.311      413.371      2.34489
      3.00000      2011.00      979.760      415.221      2.35961
      3.00000      2012.00      969.282      424.295      2.28445
      3.00000      2013.00      971.284      434.376      2.23605
      3.00000      2014.00      975.073      429.900      2.26814
