     -40.0000      1978.00          NaN          NaN
     -40.0000      1979.00          NaN          NaN
     -40.0000      1980.00          NaN          NaN
     -40.0000      1982.00          NaN          NaN
     -40.0000      1983.00          NaN          NaN
     -40.0000      1984.00      264.758      4.16600
     -40.0000      1985.00      244.882      3.73284
     -40.0000      1986.00      248.132      4.02640
     -40.0000      1987.00          NaN          NaN
     -15.0000      1978.00          NaN          NaN
     -15.0000      1979.00          NaN          NaN
     -15.0000      1980.00          NaN          NaN
     -15.0000      1982.00          NaN          NaN
     -15.0000      1983.00      295.357      10.6494
     -15.0000      1984.00      423.356      17.9451
     -15.0000      1985.00      285.763      4.98282
     -15.0000      1986.00      262.028      7.39545
     -15.0000      1987.00          NaN          NaN
      15.0000      1978.00          NaN          NaN
      15.0000      1979.00          NaN          NaN
      15.0000      1980.00          NaN          NaN
      15.0000      1982.00          NaN          NaN
      15.0000      1983.00      866.813      20.9619
      15.0000      1984.00      807.914      47.0745
      15.0000      1985.00      889.361      38.5894
      15.0000      1986.00      934.201      45.5587
      15.0000      1987.00          NaN          NaN
      40.0000      1978.00          NaN          NaN
      40.0000      1979.00          NaN          NaN
      40.0000      1980.00          NaN          NaN
      40.0000      1982.00          NaN          NaN
      40.0000      1983.00          NaN          NaN
      40.0000      1984.00          NaN          NaN
      40.0000      1985.00      1449.93      23.0041
      40.0000      1986.00      1342.48      17.9178
      40.0000      1987.00          NaN          NaN
      62.5000      1978.00          NaN          NaN
      62.5000      1979.00          NaN          NaN
      62.5000      1980.00          NaN          NaN
      62.5000      1982.00          NaN          NaN
      62.5000      1983.00      1691.92      42.5078
      62.5000      1984.00      1646.14      47.0420
      62.5000      1985.00      1776.25      35.7946
      62.5000      1986.00          NaN          NaN
      62.5000      1987.00          NaN          NaN
