     -40.0000      1984.00          NaN          NaN
     -40.0000      1985.00      264.583      14.0343
     -40.0000      1986.00          NaN          NaN
     -40.0000      1987.00          NaN          NaN
     -40.0000      1988.00          NaN          NaN
     -40.0000      1989.00          NaN          NaN
     -40.0000      1990.00      262.339      10.9851
     -40.0000      1991.00          NaN          NaN
     -40.0000      1992.00          NaN          NaN
     -40.0000      1993.00          NaN          NaN
     -40.0000      1994.00      310.984      5.90802
     -40.0000      1995.00          NaN          NaN
     -40.0000      1996.00      272.269      3.99237
     -40.0000      1997.00      302.880      4.75414
     -40.0000      1998.00      287.408      5.79850
     -40.0000      1999.00      283.933      5.96252
     -40.0000      2000.00      242.400      3.51323
     -40.0000      2001.00      251.495      4.76960
     -40.0000      2002.00      254.661      3.46410
     -40.0000      2003.00      249.156      4.10250
     -40.0000      2004.00      241.340      3.95382
     -40.0000      2005.00      235.251      2.78339
     -40.0000      2006.00      233.331      4.31542
     -40.0000      2007.00      230.690      4.12531
     -40.0000      2008.00      234.251      4.32103
     -40.0000      2009.00          NaN          NaN
     -15.0000      1984.00          NaN          NaN
     -15.0000      1985.00      272.869      11.9168
     -15.0000      1986.00      361.534      23.0841
     -15.0000      1987.00          NaN          NaN
     -15.0000      1988.00          NaN          NaN
     -15.0000      1989.00          NaN          NaN
     -15.0000      1990.00      358.217      24.5908
     -15.0000      1991.00          NaN          NaN
     -15.0000      1992.00          NaN          NaN
     -15.0000      1993.00          NaN          NaN
     -15.0000      1994.00      339.330      18.5229
     -15.0000      1995.00          NaN          NaN
     -15.0000      1996.00      295.888      8.33398
     -15.0000      1997.00      285.451      5.58974
     -15.0000      1998.00      329.972      15.8301
     -15.0000      1999.00      272.241      8.61800
     -15.0000      2000.00      269.761      12.9328
     -15.0000      2001.00      256.468      10.4790
     -15.0000      2002.00      254.127      9.59353
     -15.0000      2003.00      261.308      13.2673
     -15.0000      2004.00      254.966      11.6780
     -15.0000      2005.00      254.996      9.91189
     -15.0000      2006.00      239.431      10.8291
     -15.0000      2007.00      259.406      8.52279
     -15.0000      2008.00      235.774      11.9757
     -15.0000      2009.00          NaN          NaN
      15.0000      1984.00          NaN          NaN
      15.0000      1985.00      860.388      57.1339
      15.0000      1986.00      849.778      82.7350
      15.0000      1987.00          NaN          NaN
      15.0000      1988.00          NaN          NaN
      15.0000      1989.00          NaN          NaN
      15.0000      1990.00      742.672      26.7749
      15.0000      1991.00          NaN          NaN
      15.0000      1992.00          NaN          NaN
      15.0000      1993.00          NaN          NaN
      15.0000      1994.00      782.646      39.2459
      15.0000      1995.00          NaN          NaN
      15.0000      1996.00      653.030      25.8044
      15.0000      1997.00      651.391      26.4481
      15.0000      1998.00      827.604      31.8419
      15.0000      1999.00      619.790      30.3665
      15.0000      2000.00      563.984      30.0415
      15.0000      2001.00      673.999      32.8555
      15.0000      2002.00      738.818      35.2017
      15.0000      2003.00      567.109      29.0264
      15.0000      2004.00      587.003      23.5777
      15.0000      2005.00      655.596      29.2612
      15.0000      2006.00      618.008      32.6171
      15.0000      2007.00      595.883      30.3250
      15.0000      2008.00      570.155      31.8956
      15.0000      2009.00          NaN          NaN
      40.0000      1984.00          NaN          NaN
      40.0000      1985.00      1492.93      23.0779
      40.0000      1986.00      1661.30      20.7334
      40.0000      1987.00          NaN          NaN
      40.0000      1988.00          NaN          NaN
      40.0000      1989.00          NaN          NaN
      40.0000      1990.00      1435.67      48.6912
      40.0000      1991.00          NaN          NaN
      40.0000      1992.00          NaN          NaN
      40.0000      1993.00          NaN          NaN
      40.0000      1994.00      1465.81      18.9476
      40.0000      1995.00          NaN          NaN
      40.0000      1996.00      1299.85      24.5973
      40.0000      1997.00      1267.04      15.2526
      40.0000      1998.00      1585.32      35.2680
      40.0000      1999.00      1327.60      33.8292
      40.0000      2000.00      1253.36      34.2648
      40.0000      2001.00      1241.33      19.3253
      40.0000      2002.00      1343.17      24.5772
      40.0000      2003.00      1346.89      25.2801
      40.0000      2004.00      1238.88      32.7369
      40.0000      2005.00      1176.02      32.1080
      40.0000      2006.00      1323.57      52.2514
      40.0000      2007.00      1206.02      25.9854
      40.0000      2008.00      1247.50      20.4364
      40.0000      2009.00          NaN          NaN
      62.5000      1984.00          NaN          NaN
      62.5000      1985.00      1646.01      33.8283
      62.5000      1986.00      1748.48      30.7463
      62.5000      1987.00          NaN          NaN
      62.5000      1988.00          NaN          NaN
      62.5000      1989.00          NaN          NaN
      62.5000      1990.00      1602.93      23.8576
      62.5000      1991.00          NaN          NaN
      62.5000      1992.00          NaN          NaN
      62.5000      1993.00          NaN          NaN
      62.5000      1994.00      1606.04      18.6986
      62.5000      1995.00          NaN          NaN
      62.5000      1996.00      1447.89      20.9662
      62.5000      1997.00      1462.71      22.7364
      62.5000      1998.00      1662.27      31.2209
      62.5000      1999.00      1471.12      17.3317
      62.5000      2000.00      1353.29      23.8800
      62.5000      2001.00      1421.65      13.8820
      62.5000      2002.00      1571.39      39.5395
      62.5000      2003.00      1627.72      21.8505
      62.5000      2004.00      1387.58      16.4011
      62.5000      2005.00      1382.61      19.1124
      62.5000      2006.00      1416.79      36.0215
      62.5000      2007.00      1427.25      29.5380
      62.5000      2008.00      1403.32      17.8815
      62.5000      2009.00          NaN          NaN
